frame	predictor	basis	candidate	loss	baseline	absolute_difference
Post-hoc	sigma	2	0.9	-0.30388855245655716	-0.30388855245655744	2.7755575615628914e-16
Post-hoc	sigma	2	1.0	-0.3086646774750739	-0.30866467747507376	1.6653345369377348e-16
Post-hoc	sigma	3	0.0	-0.1693358483711672	-0.1693358483711674	2.220446049250313e-16
Post-hoc	sigma	3	0.1	-0.1854691133470575	-0.1854691133470579	3.885780586188048e-16
Post-hoc	sigma	3	0.2	-0.20258360948255483	-0.20258360948255524	4.163336342344337e-16
Post-hoc	sigma	3	0.3	-0.22035915387960683	-0.22035915387960692	8.326672684688674e-17
Post-hoc	sigma	3	0.4	-0.23820641291023276	-0.23820641291023287	1.1102230246251565e-16
Post-hoc	sigma	3	0.5	-0.25517075601977385	-0.2551707560197744	5.551115123125783e-16
Post-hoc	sigma	3	0.6	-0.26988648685574906	-0.269886486855749	5.551115123125783e-17
Post-hoc	sigma	3	0.7	-0.28067697771751976	-0.2806769777175192	5.551115123125783e-16
Post-hoc	sigma	3	0.8	-0.28589001849171825	-0.285890018491719	7.771561172376096e-16
Post-hoc	sigma	3	0.9	-0.28442784911565044	-0.28442784911565067	2.220446049250313e-16
Post-hoc	sigma	3	1.0	-0.2762113396418938	-0.27621133964189387	5.551115123125783e-17
Post-hoc	sigma	4	0.0	-0.19193738992391143	-0.19193738992391163	1.942890293094024e-16
Post-hoc	sigma	4	0.1	-0.19871532279755688	-0.19871532279755683	5.551115123125783e-17
Post-hoc	sigma	4	0.2	-0.20479858961086556	-0.20479858961086542	1.3877787807814457e-16
Post-hoc	sigma	4	0.3	-0.2101123264551561	-0.2101123264551558	3.0531133177191805e-16
Post-hoc	sigma	4	0.4	-0.21459000481720164	-0.21459000481720147	1.6653345369377348e-16
Post-hoc	sigma	4	0.5	-0.2181747674769028	-0.2181747674769027	8.326672684688674e-17
Post-hoc	sigma	4	0.6	-0.22082059707887955	-0.22082059707887924	3.0531133177191805e-16
Post-hoc	sigma	4	0.7	-0.22249328001767624	-0.22249328001767618	5.551115123125783e-17
Post-hoc	sigma	4	0.8	-0.22317113362180022	-0.22317113362180024	2.7755575615628914e-17
Post-hoc	sigma	4	0.9	-0.22284547184380718	-0.22284547184380754	3.608224830031759e-16
Post-hoc	sigma	4	1.0	-0.22152079334301675	-0.22152079334301664	1.1102230246251565e-16
Post-hoc	sigma	5	0.0	-0.20126188139123039	-0.20126188139123063	2.498001805406602e-16
Post-hoc	sigma	5	0.1	-0.20631955984079633	-0.20631955984079628	5.551115123125783e-17
Post-hoc	sigma	5	0.2	-0.21071635557598384	-0.21071635557598378	5.551115123125783e-17
Post-hoc	sigma	5	0.3	-0.21441126322114692	-0.2144112632211469	2.7755575615628914e-17
Post-hoc	sigma	5	0.4	-0.21736961585884063	-0.2173696158588407	8.326672684688674e-17
Post-hoc	sigma	5	0.5	-0.21956348826071118	-0.21956348826071123	5.551115123125783e-17
Post-hoc	sigma	5	0.6	-0.22097202657617349	-0.22097202657617354	5.551115123125783e-17
Post-hoc	sigma	5	0.7	-0.22158170328317006	-0.22158170328317023	1.6653345369377348e-16
Post-hoc	sigma	5	0.8	-0.22138649576245217	-0.22138649576245223	5.551115123125783e-17
Post-hoc	sigma	5	0.9	-0.22038798634641912	-0.22038798634641896	1.6653345369377348e-16
Post-hoc	sigma	5	1.0	-0.21859538120096475	-0.21859538120096467	8.326672684688674e-17
Post-hoc	sigma	6	0.0	-0.2744629365929475	-0.2744629365929477	1.6653345369377348e-16
Post-hoc	sigma	6	0.1	-0.2804408632181721	-0.28044086321817213	5.551115123125783e-17
Post-hoc	sigma	6	0.2	-0.28525354804858877	-0.28525354804858905	2.7755575615628914e-16
Post-hoc	sigma	6	0.3	-0.2888475200725001	-0.2888475200725002	1.1102230246251565e-16
Post-hoc	sigma	6	0.4	-0.2911829572602647	-0.2911829572602647	0.0
Post-hoc	sigma	6	0.5	-0.2922346828423405	-0.29223468284234	4.996003610813204e-16
Post-hoc	sigma	6	0.6	-0.29199284957478655	-0.2919928495747866	5.551115123125783e-17
Post-hoc	sigma	6	0.7	-0.2904632748207591	-0.2904632748207591	0.0
Post-hoc	sigma	6	0.8	-0.28766740477548963	-0.28766740477548974	1.1102230246251565e-16
Post-hoc	sigma	6	0.9	-0.2836419031106382	-0.283641903110638	1.6653345369377348e-16
Post-hoc	sigma	6	1.0	-0.278437876607312	-0.27843787660731184	1.6653345369377348e-16
Post-hoc	sigma	7	0.0	-0.2548850676154734	-0.25488506761547325	1.6653345369377348e-16
Post-hoc	sigma	7	0.1	-0.2652586551716567	-0.2652586551716567	0.0
Post-hoc	sigma	7	0.2	-0.27428506850142836	-0.2742850685014279	4.440892098500626e-16
Post-hoc	sigma	7	0.3	-0.281826177027789	-0.28182617702778934	3.3306690738754696e-16
Post-hoc	sigma	7	0.4	-0.28776970438366484	-0.28776970438366495	1.1102230246251565e-16
Post-hoc	sigma	7	0.5	-0.29203231971797816	-0.2920323197179777	4.440892098500626e-16
Post-hoc	sigma	7	0.6	-0.2945610340481644	-0.29456103404816436	5.551115123125783e-17
Post-hoc	sigma	7	0.7	-0.2953326603727876	-0.29533266037278777	1.6653345369377348e-16
Post-hoc	sigma	7	0.8	-0.29435113818863795	-0.294351138188638	5.551115123125783e-17
Post-hoc	sigma	7	0.9	-0.29164251162387145	-0.29164251162387134	1.1102230246251565e-16
Post-hoc	sigma	7	1.0	-0.28724726372723147	-0.2872472637272316	1.1102230246251565e-16
Post-hoc	sigma	8	0.0	-0.277155805977437	-0.27715580597743683	1.6653345369377348e-16
Post-hoc	sigma	8	0.1	-0.2935942832693728	-0.29359428326937265	1.6653345369377348e-16
Post-hoc	sigma	8	0.2	-0.30809169292568755	-0.3080916929256879	3.3306690738754696e-16
Post-hoc	sigma	8	0.3	-0.32027539089597057	-0.32027539089597046	1.1102230246251565e-16
Post-hoc	sigma	8	0.4	-0.3298332244668736	-0.32983322446687335	2.220446049250313e-16
Post-hoc	sigma	8	0.5	-0.33652826963822946	-0.3365282696382297	2.220446049250313e-16
Post-hoc	sigma	8	0.6	-0.3402054322590408	-0.34020543225904043	3.885780586188048e-16
Post-hoc	sigma	8	0.7	-0.3407878465690279	-0.34078784656902805	1.6653345369377348e-16
Post-hoc	sigma	8	0.8	-0.33826140750538464	-0.33826140750538464	0.0
Post-hoc	sigma	8	0.9	-0.3326456491706227	-0.3326456491706229	1.6653345369377348e-16
Post-hoc	sigma	8	1.0	-0.323948510619481	-0.323948510619481	0.0
Post-hoc	sigma	9	0.0	-0.48299187153818596	-0.48299187153818596	0.0
Post-hoc	sigma	9	0.1	-0.5062624626873637	-0.5062624626873639	1.1102230246251565e-16
Post-hoc	sigma	9	0.2	-0.5252768879575049	-0.5252768879575054	4.440892098500626e-16
Post-hoc	sigma	9	0.3	-0.5395257958828349	-0.5395257958828349	0.0
Post-hoc	sigma	9	0.4	-0.5484262663752079	-0.5484262663752079	0.0
Post-hoc	sigma	9	0.5	-0.5511507759826889	-0.55115077598269	1.1102230246251565e-15
Post-hoc	sigma	9	0.6	-0.5461460700214997	-0.5461460700214997	0.0
Post-hoc	sigma	9	0.7	-0.5299804813616448	-0.5299804813616442	5.551115123125783e-16
Post-hoc	sigma	9	0.8	-0.49534659394908676	-0.4953465939490866	1.6653345369377348e-16
Post-hoc	sigma	9	0.9	-0.43103095332838653	-0.43103095332838676	2.220446049250313e-16
Post-hoc	sigma	9	1.0	-0.3337238808667895	-0.33372388086678967	1.6653345369377348e-16
Post-hoc	sigma	10	0.0	-0.4477616536115744	-0.4477616536115741	2.7755575615628914e-16
Post-hoc	sigma	10	0.1	-0.4811409805362208	-0.48114098053622095	1.6653345369377348e-16
Post-hoc	sigma	10	0.2	-0.5068235555746283	-0.5068235555746287	3.3306690738754696e-16
Post-hoc	sigma	10	0.3	-0.5229601268481546	-0.5229601268481547	1.1102230246251565e-16
Post-hoc	sigma	10	0.4	-0.5262539943720371	-0.5262539943720375	3.3306690738754696e-16
Post-hoc	sigma	10	0.5	-0.508955318535079	-0.5089553185350788	2.220446049250313e-16
Post-hoc	sigma	10	0.6	-0.454181128260091	-0.45418112826009105	5.551115123125783e-17
Post-hoc	sigma	10	0.7	-0.34698280994197117	-0.3469828099419711	5.551115123125783e-17
Post-hoc	sigma	10	0.8	-0.21785539172760007	-0.21785539172760016	8.326672684688674e-17
Post-hoc	sigma	10	0.9	-0.12002186808543638	-0.12002186808543637	1.3877787807814457e-17
Post-hoc	sigma	10	1.0	-0.0640154106559683	-0.0640154106559683	0.0
Post-hoc	sigma	11	0.0	-0.5930515375551433	-0.5930515375551441	7.771561172376096e-16
Post-hoc	sigma	11	0.1	-0.6382980131357434	-0.6382980131357426	7.771561172376096e-16
Post-hoc	sigma	11	0.2	-0.6680851439493657	-0.6680851439493655	2.220446049250313e-16
Post-hoc	sigma	11	0.3	-0.674284098413171	-0.6742840984131709	1.1102230246251565e-16
Post-hoc	sigma	11	0.4	-0.6340540139765517	-0.6340540139765519	2.220446049250313e-16
Post-hoc	sigma	11	0.5	-0.4995431676255962	-0.4995431676255959	2.7755575615628914e-16
Post-hoc	sigma	11	0.6	-0.28919356230666166	-0.28919356230666177	1.1102230246251565e-16
Post-hoc	sigma	11	0.7	-0.13068145089841698	-0.13068145089841707	8.326672684688674e-17
Post-hoc	sigma	11	0.8	-0.05229767379391625	-0.0522976737939162	4.85722573273506e-17
Post-hoc	sigma	11	0.9	-0.01884314507305639	-0.01884314507305638	1.0408340855860843e-17
Post-hoc	sigma	11	1.0	-0.0052369999903266705	-0.005236999990326671	8.673617379884035e-19
Post-hoc	sigma	12	0.0	-0.6604146108728043	-0.6604146108728041	2.220446049250313e-16
Post-hoc	sigma	12	0.1	-0.7130533102007852	-0.7130533102007851	1.1102230246251565e-16
Post-hoc	sigma	12	0.2	-0.7377906988844898	-0.7377906988844898	0.0
Post-hoc	sigma	12	0.3	-0.7215070419482701	-0.7215070419482698	3.3306690738754696e-16
Post-hoc	sigma	12	0.4	-0.6343525662782459	-0.6343525662782455	3.3306690738754696e-16
Post-hoc	sigma	12	0.5	-0.4348099670726925	-0.43480996707269237	1.1102230246251565e-16
Post-hoc	sigma	12	0.6	-0.20595840663153878	-0.2059584066315389	1.1102230246251565e-16
Post-hoc	sigma	12	0.7	-0.07727221240988455	-0.07727221240988454	1.3877787807814457e-17
Post-hoc	sigma	12	0.8	-0.026921147404329868	-0.026921147404329868	0.0
Post-hoc	sigma	12	0.9	-0.009498689746282936	-0.009498689746282945	8.673617379884035e-18
Post-hoc	sigma	12	1.0	-0.003751280739003779	-0.0037512807390037784	4.336808689942018e-19
Post-hoc	sigma	13	0.0	-0.7151762789057701	-0.7151762789057694	6.661338147750939e-16
Post-hoc	sigma	13	0.1	-0.7735576560489649	-0.773557656048965	1.1102230246251565e-16
Post-hoc	sigma	13	0.2	-0.7827235575467881	-0.7827235575467884	2.220446049250313e-16
Post-hoc	sigma	13	0.3	-0.7153702055078854	-0.7153702055078858	3.3306690738754696e-16
Post-hoc	sigma	13	0.4	-0.5106985789439981	-0.510698578943998	1.1102230246251565e-16
Post-hoc	sigma	13	0.5	-0.22402782712994684	-0.2240278271299468	5.551115123125783e-17
Post-hoc	sigma	13	0.6	-0.06825063727216968	-0.06825063727216968	0.0
Post-hoc	sigma	13	0.7	-0.017479419387605756	-0.01747941938760575	6.938893903907228e-18
Post-hoc	sigma	13	0.8	-0.0033189684313420145	-0.0033189684313420153	8.673617379884035e-19
Post-hoc	sigma	13	0.9	0.00037369983174634244	0.00037369983174634423	1.7889335846010823e-18
Post-hoc	sigma	13	1.0	0.0012582450959183632	0.001258245095918363	2.168404344971009e-19
Post-hoc	sigma	14	0.0	-0.7994084697834728	-0.7994084697834729	1.1102230246251565e-16
Post-hoc	sigma	14	0.1	-0.8216170223184901	-0.8216170223184902	1.1102230246251565e-16
Post-hoc	sigma	14	0.2	-0.7394579978611807	-0.7394579978611804	3.3306690738754696e-16
Post-hoc	sigma	14	0.3	-0.4484263827013491	-0.4484263827013488	2.7755575615628914e-16
Post-hoc	sigma	14	0.4	-0.13308860213109053	-0.1330886021310905	2.7755575615628914e-17
Post-hoc	sigma	14	0.5	-0.028434470353820202	-0.02843447035382021	6.938893903907228e-18
Post-hoc	sigma	14	0.6	-0.004945629257881965	-0.004945629257881963	1.734723475976807e-18
Post-hoc	sigma	14	0.7	-1.728059107886329e-5	-1.7280591078863298e-5	6.776263578034403e-21
Post-hoc	sigma	14	0.8	0.001027642006508861	0.0010276420065088601	8.673617379884035e-19
Post-hoc	sigma	14	0.9	0.0012665735689132542	0.0012665735689132546	4.336808689942018e-19
Post-hoc	sigma	14	1.0	0.0013281564758295804	0.0013281564758295802	2.168404344971009e-19
Post-hoc	sigma	15	0.0	-0.8667098967039377	-0.8667098967039382	4.440892098500626e-16
Post-hoc	sigma	15	0.1	-0.8892607390953898	-0.8892607390953902	3.3306690738754696e-16
Post-hoc	sigma	15	0.2	-0.7140266048110372	-0.7140266048110371	1.1102230246251565e-16
Post-hoc	sigma	15	0.3	-0.2526397283569518	-0.25263972835695186	5.551115123125783e-17
Post-hoc	sigma	15	0.4	-0.04653445919085718	-0.04653445919085722	4.163336342344337e-17
Post-hoc	sigma	15	0.5	-0.007404018197734366	-0.007404018197734369	2.6020852139652106e-18
Post-hoc	sigma	15	0.6	-0.0010020590818289998	-0.0010020590818290004	6.505213034913027e-19
Post-hoc	sigma	15	0.7	2.5129622646126745e-5	2.5129622646126718e-5	2.710505431213761e-20
Post-hoc	sigma	15	0.8	0.00021756978448906166	0.00021756978448906163	2.710505431213761e-20
Post-hoc	sigma	15	0.9	0.000282740742001114	0.0002827407420011141	1.0842021724855044e-19
Post-hoc	sigma	15	1.0	0.0003259550346707101	0.00032595503467071026	1.6263032587282567e-19
Post-hoc	sigma	16	0.0	-0.9009929508749337	-0.900992950874934	3.3306690738754696e-16
Post-hoc	sigma	16	0.1	-0.8683420717960861	-0.8683420717960868	6.661338147750939e-16
Post-hoc	sigma	16	0.2	-0.6091631221941012	-0.6091631221941011	1.1102230246251565e-16
Post-hoc	sigma	16	0.3	-0.1525744267977209	-0.15257442679772085	5.551115123125783e-17
Post-hoc	sigma	16	0.4	-0.022432622343540497	-0.02243262234354049	6.938893903907228e-18
Post-hoc	sigma	16	0.5	-0.006050934223557742	-0.006050934223557742	0.0
Post-hoc	sigma	16	0.6	-0.004109969403596892	-0.004109969403596892	0.0
Post-hoc	sigma	16	0.7	-0.003751733516825387	-0.003751733516825387	0.0
Post-hoc	sigma	16	0.8	-0.003548549655350583	-0.003548549655350583	0.0
Post-hoc	sigma	16	0.9	-0.003359880982008529	-0.003359880982008529	0.0
Post-hoc	sigma	16	1.0	-0.003177392174424214	-0.003177392174424214	0.0
Post-hoc	sigma	17	0.0	-0.9481835851445418	-0.9481835851445418	0.0
Post-hoc	sigma	17	0.1	-0.8822245636194436	-0.8822245636194435	1.1102230246251565e-16
Post-hoc	sigma	17	0.2	-0.4242382811572312	-0.42423828115723133	1.1102230246251565e-16
Post-hoc	sigma	17	0.3	-0.05307056464411337	-0.05307056464411337	0.0
Post-hoc	sigma	17	0.4	-0.0051033020487815245	-0.005103302048781525	8.673617379884035e-19
Post-hoc	sigma	17	0.5	-0.0009673416691465271	-0.0009673416691465269	2.168404344971009e-19
Post-hoc	sigma	17	0.6	-0.0007299394754796461	-0.0007299394754796461	0.0
Post-hoc	sigma	17	0.7	-0.0007765034252367584	-0.0007765034252367584	0.0
Post-hoc	sigma	17	0.8	-0.0008149563363098396	-0.0008149563363098396	0.0
Post-hoc	sigma	17	0.9	-0.0008304305858494327	-0.0008304305858494326	1.0842021724855044e-19
Post-hoc	sigma	17	1.0	-0.0008282136543779633	-0.0008282136543779633	0.0
Post-hoc	sigma	18	0.0	-0.955910719125574	-0.955910719125574	0.0
Post-hoc	sigma	18	0.1	-0.8409914509438587	-0.8409914509438589	1.1102230246251565e-16
Post-hoc	sigma	18	0.2	-0.2752513309463277	-0.2752513309463277	0.0
Post-hoc	sigma	18	0.3	-0.022297466440378878	-0.02229746644037888	3.469446951953614e-18
Post-hoc	sigma	18	0.4	-0.0008985325279675045	-0.0008985325279675046	1.0842021724855044e-19
Post-hoc	sigma	18	0.5	0.0008089951546760918	0.0008089951546760912	5.421010862427522e-19
Post-hoc	sigma	18	0.6	0.0011330894854745114	0.0011330894854745114	0.0
Post-hoc	sigma	18	0.7	0.001292369570880023	0.001292369570880023	0.0
Post-hoc	sigma	18	0.8	0.0013813213768632698	0.0013813213768632698	0.0
Post-hoc	sigma	18	0.9	0.0014223325762504546	0.0014223325762504546	0.0
Post-hoc	sigma	18	1.0	0.0014296107563034994	0.0014296107563034994	0.0
Post-hoc	sigma	19	0.0	-0.9718852657405758	-0.9718852657405754	3.3306690738754696e-16
Post-hoc	sigma	19	0.1	-0.8166545604679285	-0.8166545604679285	0.0
Post-hoc	sigma	19	0.2	-0.21130691661365072	-0.21130691661365072	0.0
Post-hoc	sigma	19	0.3	-0.01168631033363157	-0.011686310333631572	1.734723475976807e-18
Post-hoc	sigma	19	0.4	0.0003915868252516107	0.0003915868252516107	0.0
Post-hoc	sigma	19	0.5	0.0012700169706456803	0.0012700169706456803	0.0
Post-hoc	sigma	19	0.6	0.0015447924174475365	0.0015447924174475365	0.0
Post-hoc	sigma	19	0.7	0.0017101913961013611	0.0017101913961013611	0.0
Post-hoc	sigma	19	0.8	0.0018029491111650748	0.0018029491111650748	0.0
Post-hoc	sigma	19	0.9	0.0018420235875858018	0.0018420235875858018	0.0
Post-hoc	sigma	19	1.0	0.0018429888088088914	0.0018429888088088914	0.0
Post-hoc	sigma	20	0.0	-0.9851750814346799	-0.9851750814346799	0.0
Post-hoc	sigma	20	0.1	-0.780735984532098	-0.780735984532098	0.0
Post-hoc	sigma	20	0.2	-0.1264335443304489	-0.1264335443304489	0.0
Post-hoc	sigma	20	0.3	-0.00478857542938445	-0.0047885754293844505	8.673617379884035e-19
Post-hoc	sigma	20	0.4	-5.715032110908578e-5	-5.715032110908578e-5	0.0
Post-hoc	sigma	20	0.5	0.00021335813184177776	0.00021335813184177776	0.0
Post-hoc	sigma	20	0.6	0.00033802505200042094	0.00033802505200042094	0.0
Post-hoc	sigma	20	0.7	0.00043569636371091697	0.00043569636371091697	0.0
Post-hoc	sigma	20	0.8	0.0005075004737438687	0.0005075004737438687	0.0
Post-hoc	sigma	20	0.9	0.0005567668129907704	0.0005567668129907704	0.0
Post-hoc	sigma	20	1.0	0.0005881558113033792	0.0005881558113033792	0.0
Online	mu	1	0.0	-0.04911112046392896	-0.04911112046392913	1.734723475976807e-16
Online	mu	1	0.1	-0.05407656730583803	-0.05407656730583795	7.632783294297951e-17
Online	mu	1	0.2	-0.0594441715925098	-0.05944417159250994	1.3877787807814457e-16
Online	mu	1	0.3	-0.06521419932777822	-0.06521419932777825	2.7755575615628914e-17
Online	mu	1	0.4	-0.07135086143231241	-0.07135086143231231	9.71445146547012e-17
Online	mu	1	0.5	-0.07775639458384064	-0.07775639458384002	6.106226635438361e-16
Online	mu	1	0.6	-0.08423649410406972	-0.08423649410406961	1.1102230246251565e-16
Online	mu	1	0.7	-0.09046405877799252	-0.0904640587779924	1.1102230246251565e-16
Online	mu	1	0.8	-0.0959617239932474	-0.09596172399324711	2.914335439641036e-16
Online	mu	1	0.9	-0.1001389303627274	-0.10013893036272746	5.551115123125783e-17
Online	mu	1	1.0	-0.10241529541771349	-0.10241529541771319	3.0531133177191805e-16
Online	mu	2	0.0	-0.03935505696338996	-0.039355056963390166	2.0816681711721685e-16
Online	mu	2	0.1	-0.042125537614557076	-0.042125537614557375	2.983724378680108e-16
Online	mu	2	0.2	-0.04493027417864523	-0.04493027417864548	2.498001805406602e-16
Online	mu	2	0.3	-0.04772198918045105	-0.0477219891804512	1.5265566588595902e-16
Online	mu	2	0.4	-0.05043543212314948	-0.05043543212314984	3.608224830031759e-16
Online	mu	2	0.5	-0.05298574957856822	-0.05298574957856826	4.163336342344337e-17
Online	mu	2	0.6	-0.05526984052233967	-0.05526984052233993	2.5673907444456745e-16
Online	mu	2	0.7	-0.05717244731067745	-0.05717244731067755	9.71445146547012e-17
Online	mu	2	0.8	-0.058578055224969956	-0.05857805522497006	1.0408340855860843e-16
Online	mu	2	0.9	-0.05938777086803833	-0.05938777086803834	1.3877787807814457e-17
Online	mu	2	1.0	-0.05953758596637535	-0.05953758596637524	1.1102230246251565e-16
Online	mu	3	0.0	-0.05507538451759612	-0.055075384517596075	4.163336342344337e-17
Online	mu	3	0.1	-0.05656747232728032	-0.056567472327280086	2.3592239273284576e-16
Online	mu	3	0.2	-0.057856235856189826	-0.05785623585618969	1.3877787807814457e-16
Online	mu	3	0.3	-0.05891872568503266	-0.0589187256850323	3.608224830031759e-16
Online	mu	3	0.4	-0.0597347857451371	-0.05973478574513687	2.3592239273284576e-16
Online	mu	3	0.5	-0.06028771386965891	-0.06028771386965921	3.0531133177191805e-16
Online	mu	3	0.6	-0.06056484853065001	-0.060564848530649765	2.42861286636753e-16
Online	mu	3	0.7	-0.06055804543226725	-0.06055804543226721	3.469446951953614e-17
Online	mu	3	0.8	-0.06026401133257437	-0.060264011332574544	1.734723475976807e-16
Online	mu	3	0.9	-0.05968446977716799	-0.05968446977716794	4.85722573273506e-17
Online	mu	3	1.0	-0.05882614383744288	-0.05882614383744281	7.632783294297951e-17
Online	mu	4	0.0	-0.059982013760959005	-0.059982013760959144	1.3877787807814457e-16
Online	mu	4	0.1	-0.06323849859845061	-0.06323849859845061	0.0
Online	mu	4	0.2	-0.06638796227753986	-0.06638796227754011	2.498001805406602e-16
Online	mu	4	0.3	-0.06934539849328211	-0.0693453984932819	2.0816681711721685e-16
Online	mu	4	0.4	-0.07201222231564469	-0.07201222231564497	2.7755575615628914e-16
Online	mu	4	0.5	-0.07428070661863995	-0.07428070661863999	4.163336342344337e-17
Online	mu	4	0.6	-0.07604182029005715	-0.07604182029005709	6.938893903907228e-17
Online	mu	4	0.7	-0.07719620138893987	-0.07719620138894005	1.8041124150158794e-16
Online	mu	4	0.8	-0.07766679709108729	-0.07766679709108755	2.636779683484747e-16
Online	mu	4	0.9	-0.0774105303498294	-0.07741053034982953	1.249000902703301e-16
Online	mu	4	1.0	-0.0764258863904344	-0.07642588639043418	2.220446049250313e-16
Online	mu	5	0.0	-0.05840882901029844	-0.058408829010298605	1.6653345369377348e-16
Online	mu	5	0.1	-0.05977218962133162	-0.059772189621331594	2.7755575615628914e-17
Online	mu	5	0.2	-0.06096003281349332	-0.06096003281349365	3.3306690738754696e-16
Online	mu	5	0.3	-0.06195738428302783	-0.06195738428302791	8.326672684688674e-17
Online	mu	5	0.4	-0.06275130161046666	-0.06275130161046684	1.8041124150158794e-16
Online	mu	5	0.5	-0.06333129663701792	-0.06333129663701788	4.163336342344337e-17
Online	mu	5	0.6	-0.06368970299256477	-0.06368970299256486	9.71445146547012e-17
Online	mu	5	0.7	-0.06382196458186487	-0.06382196458186484	2.7755575615628914e-17
Online	mu	5	0.8	-0.06372682445016875	-0.06372682445016913	3.7470027081099033e-16
Online	mu	5	0.9	-0.06340639937879211	-0.06340639937879254	4.3021142204224816e-16
Online	mu	5	1.0	-0.06286613325648827	-0.0628661332564882	6.938893903907228e-17
Online	mu	6	0.0	-0.02988661574589647	-0.029886615745896537	6.591949208711867e-17
Online	mu	6	0.1	-0.0312966938938509	-0.03129669389385087	3.469446951953614e-17
Online	mu	6	0.2	-0.03260301310278306	-0.032603013102783185	1.249000902703301e-16
Online	mu	6	0.3	-0.03377554161879351	-0.033775541618793564	5.551115123125783e-17
Online	mu	6	0.4	-0.03478367949666468	-0.03478367949666465	2.7755575615628914e-17
Online	mu	6	0.5	-0.03559761889709056	-0.03559761889709058	2.0816681711721685e-17
Online	mu	6	0.6	-0.03618997917503037	-0.036189979175030335	3.469446951953614e-17
Online	mu	6	0.7	-0.036537591369000456	-0.036537591369000685	2.2898349882893854e-16
Online	mu	6	0.8	-0.03662324208173034	-0.03662324208173037	3.469446951953614e-17
Online	mu	6	0.9	-0.03643714635309287	-0.03643714635309296	9.020562075079397e-17
Online	mu	6	1.0	-0.035977922603084196	-0.03597792260308421	1.3877787807814457e-17
Online	mu	7	0.0	-0.03065148623896808	-0.03065148623896791	1.700029006457271e-16
Online	mu	7	0.1	-0.03129348083616353	-0.0312934808361636	6.938893903907228e-17
Online	mu	7	0.2	-0.03185109235441113	-0.0318510923544111	2.7755575615628914e-17
Online	mu	7	0.3	-0.03231500960293428	-0.03231500960293414	1.3877787807814457e-16
Online	mu	7	0.4	-0.03267678670993214	-0.032676786709932126	1.3877787807814457e-17
Online	mu	7	0.5	-0.03292911289045845	-0.03292911289045848	2.7755575615628914e-17
Online	mu	7	0.6	-0.033066065022280246	-0.033066065022280565	3.191891195797325e-16
Online	mu	7	0.7	-0.03308332733631343	-0.03308332733631357	1.3877787807814457e-16
Online	mu	7	0.8	-0.03297836321196943	-0.03297836321196951	7.632783294297951e-17
Online	mu	7	0.9	-0.03275052637713022	-0.03275052637713021	6.938893903907228e-18
Online	mu	7	1.0	-0.03240110263423075	-0.03240110263423064	1.1102230246251565e-16
Online	mu	8	0.0	-0.05107842174950098	-0.05107842174950107	9.020562075079397e-17
Online	mu	8	0.1	-0.05231489136501523	-0.052314891365015395	1.6653345369377348e-16
Online	mu	8	0.2	-0.05339738766158227	-0.053397387661582224	4.85722573273506e-17
Online	mu	8	0.3	-0.05431435513046	-0.054314355130460214	2.1510571102112408e-16
Online	mu	8	0.4	-0.05505587018406952	-0.05505587018407006	5.342948306008566e-16
Online	mu	8	0.5	-0.05561391413251316	-0.055613914132513285	1.249000902703301e-16
Online	mu	8	0.6	-0.05598260647096667	-0.055982606470966784	1.1102230246251565e-16
Online	mu	8	0.7	-0.0561583853243364	-0.05615838532433676	3.5388358909926865e-16
Online	mu	8	0.8	-0.056140124146673055	-0.05614012414667324	1.8735013540549517e-16
Online	mu	8	0.9	-0.05592917708521323	-0.05592917708521359	3.608224830031759e-16
Online	mu	8	1.0	-0.05552934951821274	-0.055529349518213235	4.926614671774132e-16
Online	mu	9	0.0	-0.060017191356493305	-0.060017191356493325	2.0816681711721685e-17
Online	mu	9	0.1	-0.06256802262107368	-0.06256802262107354	1.3877787807814457e-16
Online	mu	9	0.2	-0.06490505554264246	-0.06490505554264242	4.163336342344337e-17
Online	mu	9	0.3	-0.06698853328167753	-0.06698853328167752	1.3877787807814457e-17
Online	mu	9	0.4	-0.06878083768824483	-0.06878083768824474	9.71445146547012e-17
Online	mu	9	0.5	-0.07024836465198016	-0.07024836465198003	1.249000902703301e-16
Online	mu	9	0.6	-0.0713633928080348	-0.07136339280803443	3.7470027081099033e-16
Online	mu	9	0.7	-0.0721057503326599	-0.07210575033265963	2.636779683484747e-16
Online	mu	9	0.8	-0.07246408331960515	-0.07246408331960501	1.3877787807814457e-16
Online	mu	9	0.9	-0.07243656464892893	-0.07243656464892889	4.163336342344337e-17
Online	mu	9	1.0	-0.07203095093483114	-0.07203095093483088	2.636779683484747e-16
Online	mu	10	0.0	-0.05731460882055505	-0.057314608820554835	2.1510571102112408e-16
Online	mu	10	0.1	-0.05792340738072026	-0.057923407380719924	3.3306690738754696e-16
Online	mu	10	0.2	-0.05842694361558463	-0.05842694361558453	9.71445146547012e-17
Online	mu	10	0.3	-0.05882204981014332	-0.058822049810143016	3.0531133177191805e-16
Online	mu	10	0.4	-0.05910613802784298	-0.059106138027843015	3.469446951953614e-17
Online	mu	10	0.5	-0.0592772269518184	-0.05927722695181841	1.3877787807814457e-17
Online	mu	10	0.6	-0.059333963359477174	-0.05933396335947696	2.1510571102112408e-16
Online	mu	10	0.7	-0.05927563800388282	-0.05927563800388265	1.734723475976807e-16
