arm	recovery_seed	parameter	conditional_noise_variance_fraction	conditional_mean_bulk_ess	recovered_bulk_ess	conditional_mean_mean_ess	recovered_mean_ess	conditional_mean_mcse	recovered_mcse	predicted_recovered_mcse	recovered_mean	conditional_mean	posterior_sd_from_total_variance
centered_total	107	deviation_intercept[718]	0.9616804082159167	2582.045055677062	1924.991363794936	2558.657705704186	1930.6339195132182	2.1242460178794387	12.287139491424707	12.222527503007205	1299.0981491599712	1308.0447977142426	548.9091509232467
centered_total	107	deviation_intercept[719]	0.9603955840945799	2067.000321324951	1941.9232732365442	2069.7878401820767	1942.4923647205105	2.4027006657678873	12.195847951025828	12.273985819878249	4677.120318219272	4686.066966773544	549.2761955109893
centered_total	107	deviation_intercept[720]	0.954259342260776	2336.9162637539594	1970.968897260064	2288.468154989501	1971.2727755626388	2.463550169740008	12.279527364888526	12.286042359365236	3288.773882807946	3297.7205313622176	551.0393904798791
centered_total	107	deviation_load[701]	0.41248780603313784	2394.6288627354484	2248.26466365897	2384.44013146809	2246.3752541873364	0.3498525959591782	0.4801165946564338	0.4741823882560026	-23.142692540645257	-23.317074945681938	22.287936905467213
centered_total	107	deviation_load[702]	0.5882579804246401	2525.5872468360044	2236.96416394856	2530.0985443382506	2241.2544773753634	0.23808683944267423	0.3850808767201907	0.39892034486673167	-36.04862297252147	-36.22300537755815	18.66343218618122
centered_total	107	deviation_load[703]	0.5373386122173679	2688.8192945380924	2435.28666554927	2699.4191735125714	2431.5666552539024	0.2556512179949528	0.39177309093541557	0.4096457539082924	-37.91615395115937	-38.09053635619606	19.52771383650316
centered_total	107	deviation_load[704]	0.49768540895540303	2264.860655783095	2062.293885567663	2241.557181405404	2061.883921138624	0.30374627345211225	0.44332079237094923	0.4412639766271837	11.212668734854804	11.038286329818119	20.29074405160115
centered_total	107	deviation_load[705]	0.46444760331287105	1915.5671335118684	2210.6220496444294	1891.8816931453591	2206.25209047983	0.35339553658020334	0.4495727899226184	0.4768023738485372	-20.619019696321608	-20.793402101358296	21.00424443990099
centered_total	107	deviation_load[706]	0.4546451541943169	2094.9616161708996	1939.3172408144433	2101.887419616394	1924.01901704028	0.34195897482372195	0.47963305025921954	0.4683887689679176	-6.324882982364261	-6.499265387400948	21.229469588868728
centered_total	107	deviation_load[707]	0.42099689654002	3221.855148257425	2490.5311138673455	3194.5602446616367	2488.3390074836293	0.29700987166328136	0.44299133836633214	0.4366542823541632	-0.8193489283092731	-0.9937313333459599	22.0615478595304
centered_total	107	deviation_load[708]	0.415135895794806	2545.3527714198526	2298.53370397939	2541.9362382600416	2302.036781512186	0.3369965390329829	0.45386110846694877	0.4647781898422076	-24.61510331942659	-24.78948572446328	22.21673747392361
centered_total	107	deviation_load[709]	0.3594299580644459	1896.8108361082382	2335.3966516715705	1902.6165182363693	2327.7231386904236	0.4381027418584098	0.49395615401353216	0.5425735994836525	-43.63285383389995	-43.807236238936646	23.87636947516505
centered_total	107	deviation_load[710]	0.3259499268497645	2307.4267078583157	2034.083591954154	2299.419563207448	2073.474625050777	0.4292763394629671	0.555966798249224	0.5354720105248406	-73.0434354804454	-73.21781788548208	25.072635261668285
centered_total	107	deviation_load[711]	0.3266110246371681	2322.128940918176	2145.8566501007176	2325.0339846345355	2140.198028828627	0.4262637047106955	0.5469520690508688	0.5330598881800032	13.627568633537509	13.45318622850082	25.0472474783428
centered_total	107	deviation_load[712]	0.26267382345162993	1882.1382100154976	1900.3033462860756	1905.7136510498112	1871.0887301456112	0.5493739126235524	0.643397999885973	0.6358174221457769	116.52212639283236	116.34774398779567	27.9297487588777
centered_total	107	deviation_load[713]	0.2660386728782068	3033.37799487021	2847.040186444481	3062.768219443429	2846.8290534079406	0.4296180931239301	0.5178996507041805	0.5357460259976105	-13.694583598589329	-13.868966003626014	27.752559377926946
centered_total	107	deviation_load[714]	0.2528707783976713	2577.736515203321	2516.5574170985965	2566.1626598309454	2518.609549674238	0.48571540176141303	0.568993849288748	0.5816971290465867	-2.4910343467891307	-2.6654167518258167	28.465977658493493
centered_total	107	deviation_load[715]	0.2095740126916307	2998.2713353894846	2240.257981916796	2979.7688436069902	2232.0082129547964	0.5092675804086912	0.6450750512323672	0.6015027571741572	-41.615231466423936	-41.789613871460624	31.268475844693143
centered_total	107	deviation_load[716]	0.13318735513818933	2545.6332875369776	2609.507502647711	2534.6212138496985	2586.793985797301	0.7253540092205565	0.7620468718879262	0.7928370180088248	-34.08268453987988	-34.25706694491656	39.2232819253684
centered_total	107	deviation_load[717]	0.1575788055421939	2987.414095712048	2727.5670518491256	2966.1308645932663	2702.521034854382	0.607709482703554	0.691676324764043	0.6868499936671847	93.34380557618482	93.16942317114813	36.060066624400164
centered_total	107	deviation_load[718]	0.14981695811282042	2287.437253415367	2272.47845448444	2269.34465044021	2258.0362665312036	0.715815221753234	0.7770046475344666	0.7841195891740124	112.59934762317451	112.4249652181378	36.982387041819294
centered_total	107	deviation_load[719]	0.15023793273889047	2190.5380467019722	2062.1540713349527	2188.7611658368155	2047.4553704383593	0.7276710721477415	0.813961800820269	0.7949574124904013	-30.55914081512831	-30.733523220165004	36.930537393660785
centered_total	107	deviation_load[720]	0.1366474949841481	2097.708369285294	1926.9019905592877	2070.318541040749	1905.093003923145	0.7907698100886601	0.8888695384856461	0.8530937761937113	44.68746763809419	44.5130852330575	38.723498725360265
centered_total	107	population_intercept_at_load0	0.9988033756534723	2254.786064585743	1968.0360203569282	2246.1177365031263	1967.5347044172265	0.3931321063455067	11.932192042220194	12.042936115014916	5481.518641055884	5472.571992501612	538.6117885258559
centered_total	107	log_sigma_intercept_at_subject0	0.0	3317.4692627562977	3317.4692627562977	3313.6097751105794	3313.6097751105794	0.03363334208752098	0.03363334208752098	0.03363334208752098	-49.54013812095642	-49.54013812095642	1.936068441626708
centered_total	108	population_intercept_at_mean_load	0.9996225554009212	2487.431010906602	1996.2674321301154	2479.687271029064	1993.6681753395987	0.21043327323066527	12.054165850262159	12.060224874523353	5629.6647148890925	5619.072602420179	539.3693443623026
centered_total	108	population_load	0.8446256514354386	2177.5565203631763	1915.8418510683716	2147.96053619976	1904.434135127733	0.13247069195968236	0.3547359568876182	0.3464110025115649	58.98929309614896	58.737332895189084	15.575546489868143
centered_total	108	log_tau_intercept	0.0	2491.1529243351583	2491.1529243351583	2416.5803763402437	2416.5803763402437	0.0032208151012916614	0.0032208151012916614	0.0032208151012916614	7.81087556930598	7.81087556930598	0.15833116818788753
centered_total	108	log_tau_load	0.0	1894.5589177510224	1894.5589177510224	1843.2510726127018	1843.2510726127018	0.005287233439665858	0.005287233439665858	0.005287233439665858	4.1064299964807836	4.1064299964807836	0.22699732180395865
centered_total	108	log_sigma_intercept	0.0	3076.954506877631	3076.954506877631	3092.520184063529	3092.520184063529	0.00026587421744814216	0.00026587421744814216	0.00026587421744814216	6.051434629235876	6.051434629235876	0.01478538017801199
