index	centeredness	loss	admissible
3	0.37	-0.6495615659496516	true
3	0.38	-0.628641288910627	true
3	0.39	-0.6073906717487197	true
3	0.4	-0.585878728148244	true
3	0.41	-0.5641777688976949	true
3	0.42	-0.5423625062088075	true
3	0.43	-0.5205090641486785	true
3	0.44	-0.49869392697442666	true
3	0.45	-0.4769928610071377	true
3	0.46	-0.45547984736128316	true
3	0.47	-0.4342260622075303	true
3	0.48	-0.41329893836507314	true
3	0.49	-0.3927613371804543	true
3	0.5	-0.3726708533106735	true
3	0.51	-0.3530792677570385	true
3	0.52	-0.3340321568994266	true
3	0.53	-0.3155686579350949	true
3	0.54	-0.2977213845209615	true
3	0.55	-0.280516480915952	true
3	0.56	-0.26397379873890914	true
3	0.57	-0.2481071776741659	true
3	0.58	-0.23292481002385465	true
3	0.59	-0.21842966878048398	true
3	0.6	-0.20461997966964346	true
3	0.61	-0.1914897191541212	true
3	0.62	-0.17902912245705296	true
3	0.63	-0.16722518802996436	true
3	0.64	-0.15606216737008435	true
3	0.65	-0.1455220315267014	true
3	0.66	-0.13558490791534308	true
3	0.67	-0.12622948310568463	true
3	0.68	-0.11743336902165397	true
3	0.69	-0.10917343147427859	true
3	0.7	-0.10142608114368594	true
3	0.71	-0.09416752805479377	true
3	0.72	-0.08737400127898896	true
3	0.73	-0.0810219360734861	true
3	0.74	-0.07508813097447598	true
3	0.75	-0.06954987752206503	true
3	0.76	-0.0643850653443392	true
3	0.77	-0.05957226529133561	true
3	0.78	-0.05509079321017726	true
3	0.79	-0.050920756809313926	true
3	0.8	-0.04704308788831357	true
3	0.81	-0.04343956202234305	true
3	0.82	-0.04009280759692142	true
3	0.83	-0.036986305895853486	true
3	0.84	-0.034104383758626046	true
3	0.85	-0.03143220014649189	true
3	0.86	-0.02895572779125185	true
3	0.87	-0.026661730948634905	true
3	0.88	-0.024537740139694574	true
3	0.89	-0.022572024638769117	true
3	0.9	-0.020753563354875184	true
3	0.91	-0.019072014654257733	true
3	0.92	-0.017517685584359916	true
3	0.93	-0.0160815008827861	true
3	0.94	-0.01475497208795096	true
3	0.95	-0.013530167010076331	true
3	0.96	-0.012399679771099065	true
3	0.97	-0.011356601579007095	true
3	0.98	-0.010394492365314208	true
3	0.99	-0.009507353383070287	true
3	1.0	-0.008689600836297176	true
4	0.0	-0.9880554073033758	true
4	0.01	-0.9896185218335471	true
4	0.02	-0.9905859243408784	true
4	0.03	-0.9909536371114044	true
4	0.04	-0.9907171387142854	true
4	0.05	-0.9898713542490748	true
4	0.06	-0.9884106448465804	true
4	0.07	-0.9863287972666724	true
4	0.08	-0.9836190147537568	true
4	0.09	-0.9802739106628773	true
4	0.1	-0.9762855067609996	true
4	0.11	-0.9716452385419805	true
4	0.12	-0.9663439703698794	true
4	0.13	-0.9603720237797774	true
4	0.14	-0.9537192228085423	true
4	0.15	-0.9463749607835973	true
4	0.16	-0.9383282935396491	true
4	0.17	-0.9295680645246371	true
4	0.18	-0.9200830676459649	true
4	0.19	-0.9098622539307125	true
4	0.2	-0.8988949880464318	true
4	0.21	-0.8871713603545331	true
4	0.22	-0.8746825593344602	true
4	0.23	-0.8614213078051585	true
4	0.24	-0.8473823642643968	true
4	0.25	-0.8325630877673349	true
4	0.26	-0.8169640610122557	true
4	0.27	-0.8005897616951931	true
4	0.28	-0.7834492668292008	true
4	0.29	-0.7655569688100732	true
4	0.3	-0.746933275901615	true
4	0.31	-0.7276052640137176	true
4	0.32	-0.7076072417976782	true
4	0.33	-0.6869811879259267	true
4	0.34	-0.6657770187232872	true
4	0.35	-0.6440526467597518	true
4	0.36	-0.6218737970804603	true
4	0.37	-0.5993135575807985	true
4	0.38	-0.5764516533351505	true
4	0.39	-0.5533734506632849	true
4	0.4	-0.5301687141047109	true
4	0.41	-0.5069301566492436	true
4	0.42	-0.48375183876597927	true
4	0.43	-0.4607274833033281	true
4	0.44	-0.4379487798775275	true
4	0.45	-0.4155037531752909	true
4	0.46	-0.39347526461074983	true
4	0.47	-0.37193970663653125	true
4	0.48	-0.3509659349327534	true
4	0.49	-0.3306144672786923	true
4	0.5	-0.3109369608652098	true
4	0.51	-0.29197596372596935	true
4	0.52	-0.2737649221323735	true
4	0.53	-0.2563284150622547	true
4	0.54	-0.23968257960665718	true
4	0.55	-0.22383568739414322	true
4	0.56	-0.20878883143122481	true
4	0.57	-0.1945366846095684	true
4	0.58	-0.18106829484401352	true
4	0.59	-0.16836788670489664	true
4	0.6	-0.1564156448851639	true
4	0.61	-0.14518846039788652	true
4	0.62	-0.13466062565990203	true
4	0.63	-0.12480446933343421	true
4	0.64	-0.11559092583023649	true
4	0.65	-0.10699003768077661	true
4	0.66	-0.09897139154822002	true
4	0.67	-0.09150449058089616	true
4	0.68	-0.08455906713033792	true
4	0.69	-0.07810534070850114	true
4	0.7	-0.07211422651171358	true
4	0.71	-0.06655749998844862	true
4	0.72	-0.061407922851294344	true
4	0.73	-0.05663933569685808	true
4	0.74	-0.052226722055084905	true
4	0.75	-0.0481462482845621	true
4	0.76	-0.04437528329564879	true
4	0.77	-0.04089240164297636	true
4	0.78	-0.037677373100127504	true
4	0.79	-0.03471114142359293	true
4	0.8	-0.03197579463749256	true
4	0.81	-0.02945452882878823	true
4	0.82	-0.027131607136137548	true
4	0.83	-0.024992315343785293	true
4	0.84	-0.023022915253446265	true
4	0.85	-0.02121059679978094	true
4	0.86	-0.019543429696181534	true
4	0.87	-0.018010315244385625	true
4	0.88	-0.0166009388111116	true
4	0.89	-0.015305723364771389	true
4	0.9	-0.014115784372821764	true
4	0.91	-0.013022886283135962	true
4	0.92	-0.012019400748800283	true
4	0.93	-0.01109826670308082	true
4	0.94	-0.010252952348293388	true
4	0.95	-0.009477419087481611	true
