arm	recovery_seed	parameter	conditional_noise_variance_fraction	conditional_mean_bulk_ess	recovered_bulk_ess	conditional_mean_mean_ess	recovered_mean_ess	conditional_mean_mcse	recovered_mcse	predicted_recovered_mcse	recovered_mean	conditional_mean	posterior_sd_from_total_variance
partial	117	deviation_load[713]	0.24345484307951948	2093.1053752927132	2019.4112196759222	2088.199285461104	2017.309351042817	0.5464551071896186	0.6391777667421056	0.6316201655222691	-13.977622319870687	-14.130461545046215	28.709328387514322
partial	117	deviation_load[714]	0.24300500152615895	2937.9671856849504	2584.10514406711	2959.3719252235583	2596.1049395892906	0.4595908421496816	0.5667947460403299	0.5581707547951743	-2.2196766319037677	-2.372515857079299	28.735888905911967
partial	117	deviation_load[715]	0.2084979736530339	2364.1267694725625	2225.3260076385513	2356.1019705576928	2226.344688838198	0.5686045062182898	0.6555599497715123	0.6508778178832847	-42.431177540040814	-42.58401676521634	31.02282356452531
partial	117	deviation_load[716]	0.1403785611827925	2220.866530375596	2006.887415786128	2194.7098138049837	1968.9442767361352	0.7482503265556915	0.8520368645392159	0.8125327073487318	-35.018885169817366	-35.1717243949929	37.807838466099405
partial	117	deviation_load[717]	0.16130913730664473	2410.278318841681	2310.093968193564	2433.152168347303	2321.5838124090396	0.6548156922299826	0.7474170717219927	0.7274025296294977	93.48179175363198	93.32895252845647	35.269780582326966
partial	117	deviation_load[718]	0.13431897513917015	2349.2843259196165	2319.6994443826943	2349.9488554178424	2326.4156540161603	0.7418452176984693	0.8137951318234459	0.8066381942003803	112.10205635359581	111.94921712842024	38.65125121550694
partial	117	deviation_load[719]	0.14737598739327712	2863.641631763083	2521.0826263479353	2866.7434713259827	2560.5033904097263	0.6363605404268027	0.7254688440292392	0.7108344299012629	-31.155393032052185	-31.30823225722772	36.89936379262848
partial	117	deviation_load[720]	0.13950178906187582	2350.8876102579816	2329.1104999383156	2337.4703446149333	2322.4698996237935	0.7276864438988908	0.7786344834470214	0.7936361949627642	44.12422920647913	43.971389981303595	37.92646395698235
partial	117	population_intercept_at_load0	0.9988955891772522	2179.546424756472	2001.8443299123826	2191.470055095277	2010.1834282410298	0.38466914330716734	11.9224468044928	12.11584870838137	5472.578496906456	5473.270105503967	541.8633699926615
partial	117	log_sigma_intercept_at_subject0	0.0	4659.225181334068	4659.225181334068	4721.135372308107	4721.135372308107	0.028086798366554058	0.028086798366554058	0.028086798366554058	-49.512061418707994	-49.512061418707994	1.9298584828114225
partial	118	population_intercept_at_mean_load	0.9996558277404202	1990.127635807681	1757.371279524035	1996.554084508363	1764.5146938559242	0.22528088990315945	12.864712105120931	12.132829434547174	5612.629031599138	5619.201508936409	542.5964663452202
partial	118	population_load	0.8503292195204041	2176.1787427248364	1975.8507147476053	2173.195500322803	1977.149168355813	0.1274846229594562	0.34088319854928506	0.34144278936869604	58.870835769831395	58.509117661954384	15.361679175536048
partial	118	log_tau_intercept	0.0	3472.9141691111113	3472.9141691111113	3352.388798859498	3352.388798859498	0.0027827000104821663	0.0027827000104821663	0.0027827000104821663	7.81775904416486	7.81775904416486	0.16111782113794357
partial	118	log_tau_load	0.0	2045.9594720130858	2045.9594720130858	2035.3771719659446	2035.3771719659446	0.0048575678152543815	0.0048575678152543815	0.0048575678152543815	4.100511972688635	4.100511972688635	0.2191499228243549
