index	centeredness	loss	admissible
6	0.97	-0.8877602820931898	true
6	0.98	-0.8863587300370032	true
6	0.99	-0.8848743754073537	true
6	1.0	-0.883307484193554	true
7	0.0	-0.7590044888008785	true
7	0.01	-0.7602603647049822	true
7	0.02	-0.7614936355215494	true
7	0.03	-0.7627042000200515	true
7	0.04	-0.7638919574427078	true
7	0.05	-0.7650568075235988	true
7	0.06	-0.7661986505078315	true
7	0.07	-0.7673173871707474	true
7	0.08	-0.7684129188371673	true
7	0.09	-0.769485147400666	true
7	0.1	-0.7705339753428638	true
7	0.11	-0.7715593057527321	true
7	0.12	-0.7725610423459026	true
7	0.13	-0.7735390894839704	true
7	0.14	-0.7744933521937839	true
7	0.15	-0.7754237361867138	true
7	0.16	-0.7763301478778881	true
7	0.17	-0.777212494405392	true
7	0.18	-0.7780706836494133	true
7	0.19	-0.7789046242513359	true
7	0.2	-0.7797142256327605	true
7	0.21	-0.7804993980144543	true
7	0.22	-0.7812600524352125	true
7	0.23	-0.7819961007706251	true
7	0.24	-0.7827074557517417	true
7	0.25	-0.7833940309836209	true
7	0.26	-0.7840557409637579	true
7	0.27	-0.7846925011003799	true
7	0.28	-0.7853042277306006	true
7	0.29	-0.7858908381384208	true
7	0.3	-0.7864522505725725	true
7	0.31	-0.7869883842641892	true
7	0.32	-0.787499159444301	true
7	0.33	-0.7879844973611349	true
7	0.34	-0.7884443202972226	true
7	0.35	-0.7888785515862996	true
7	0.36	-0.789287115629983	true
7	0.37	-0.7896699379142293	true
7	0.38	-0.790026945025553	true
7	0.39	-0.7903580646670025	true
7	0.4	-0.7906632256738828	true
7	0.41	-0.7909423580292139	true
7	0.42	-0.7911953928789215	true
7	0.43	-0.7914222625467444	true
7	0.44	-0.7916229005488561	true
7	0.45	-0.7917972416081893	true
7	0.46	-0.7919452216684535	true
7	0.47	-0.792066777907841	true
7	0.48	-0.7921618487524115	true
7	0.49	-0.7922303738891461	true
7	0.5	-0.7922722942786673	true
7	0.51	-0.7922875521676094	true
7	0.52	-0.7922760911006437	true
7	0.53	-0.7922378559321387	true
7	0.54	-0.7921727928374596	true
7	0.55	-0.7920808493238911	true
7	0.56	-0.7919619742411824	true
7	0.57	-0.7918161177917096	true
7	0.58	-0.7916432315402402	true
7	0.59	-0.7914432684233081	true
7	0.6	-0.7912161827581787	true
7	0.61	-0.790961930251409	true
7	0.62	-0.7906804680069954	true
7	0.63	-0.7903717545341005	true
7	0.64	-0.7900357497543571	true
7	0.65	-0.7896724150087476	true
7	0.66	-0.7892817130640501	true
7	0.67	-0.7888636081188504	true
7	0.68	-0.7884180658091136	true
7	0.69	-0.7879450532133169	true
7	0.7	-0.7874445388571356	true
7	0.71	-0.7869164927176837	true
7	0.72	-0.7863608862273025	true
7	0.73	-0.7857776922769001	true
7	0.74	-0.7851668852188363	true
7	0.75	-0.7845284408693519	true
7	0.76	-0.7838623365105467	true
7	0.77	-0.7831685508918931	true
7	0.78	-0.7824470642313003	true
7	0.79	-0.7816978582157169	true
7	0.8	-0.7809209160012768	true
7	0.81	-0.7801162222129887	true
7	0.82	-0.779283762943971	true
7	0.83	-0.7784235257542287	true
7	0.84	-0.7775354996689792	true
7	0.85	-0.7766196751765241	true
